t,theta1,omega1,theta2,omega2,x2,y2,energy
1.135,-0.05299681695,0.3413618571,-1.414824742,-2.859652506,-1.040833083,-1.153935961,-39.24016355
1.14,-0.05138556837,0.3034597719,-1.428981124,-2.803064906,-1.041324024,-1.140020378,-39.24016356
1.145,-0.0499590606,0.2674531372,-1.442856956,-2.747416458,-1.041765197,-1.126342933,-39.24016357
1.15,-0.04870799711,0.2332706705,-1.456456704,-2.692617314,-1.042159083,-1.112904648,-39.24016358
1.155,-0.04762342331,0.2008467585,-1.469784407,-2.638585383,-1.042508056,-1.099706449,-39.24016359
1.16,-0.04669669994,0.1701207809,-1.482843711,-2.585245587,-1.042814392,-1.086749172,-39.2401636
1.165,-0.04591947958,0.141036516,-1.495637901,-2.532529201,-1.043080278,-1.074033572,-39.2401636
1.17,-0.04528368607,0.1135416156,-1.508169936,-2.480373272,-1.04330782,-1.06156033,-39.24016361
1.175,-0.04478149625,0.08758714188,-1.520442472,-2.428720107,-1.043499043,-1.049330055,-39.24016361
1.18,-0.04440532401,0.06312715688,-1.532457887,-2.377516816,-1.043655904,-1.037343294,-39.24016362
1.185,-0.04414780619,0.04011835845,-1.544218309,-2.326714902,-1.043780292,-1.025600533,-39.24016362
1.19,-0.04400179023,0.01851975709,-1.555725631,-2.276269897,-1.043874032,-1.014102203,-39.24016363
1.195,-0.04396032334,-0.001707611371,-1.566981534,-2.226141037,-1.043938889,-1.002848684,-39.24016363
1.2,-0.04401664304,-0.02060094155,-1.577987505,-2.176290963,-1.043976575,-0.9918403074,-39.24016363
1.205,-0.04416416887,-0.03819588615,-1.588744851,-2.12668546,-1.043988743,-0.9810773608,-39.24016364
1.21,-0.04439649519,-0.05452675884,-1.599254715,-2.077293211,-1.043976999,-0.9705600902,-39.24016364
1.215,-0.04470738499,-0.06962671493,-1.609518091,-2.028085582,-1.043942899,-0.9602887029,-39.24016364
1.22,-0.04509076446,-0.08352791236,-1.619535835,-1.979036419,-1.043887952,-0.9502633704,-39.24016364
1.225,-0.0455407184,-0.096261655,-1.629308679,-1.930121871,-1.043813619,-0.9404842306,-39.24016365
1.23,-0.04605148625,-0.1078585202,-1.638837242,-1.881320216,-1.043721321,-0.9309513907,-39.24016365
1.235,-0.04661745877,-0.118348472,-1.648122037,-1.832611711,-1.043612433,-0.9216649288,-39.24016365
1.24,-0.04723317522,-0.127760962,-1.657163484,-1.783978453,-1.043488289,-0.9126248965,-39.24016365
1.245,-0.04789332102,-0.1361250182,-1.665961919,-1.735404244,-1.043350185,-0.9038313209,-39.24016365
1.25,-0.04859272583,-0.1434693237,-1.6745176,-1.686874472,-1.043199374,-0.8952842061,-39.24016365
1.255,-0.04932636202,-0.1498222866,-1.682830716,-1.638375998,-1.043037071,-0.8869835357,-39.24016366
1.26,-0.05008934345,-0.1552121005,-1.690901393,-1.589897055,-1.042864454,-0.8789292739,-39.24016366
1.265,-0.0508769245,-0.1596667987,-1.698729702,-1.541427147,-1.04268266,-0.8711213679,-39.24016366
1.27,-0.05168449944,-0.1632143,-1.706315664,-1.492956961,-1.042492792,-0.863559749,-39.24016366
1.275,-0.05250760191,-0.1658824498,-1.713659257,-1.444478281,-1.042295914,-0.8562443343,-39.24016366
1.28,-0.05334190469,-0.1676990548,-1.72076042,-1.395983911,-1.042093055,-0.8491750287,-39.24016366
1.285,-0.05418321954,-0.168691913,-1.72761906,-1.347467601,-1.041885207,-0.8423517257,-39.24016366
1.29,-0.05502749726,-0.168888839,-1.734235051,-1.298923976,-1.041673327,-0.8357743091,-39.24016366
1.295,-0.05587082779,-0.1683176858,-1.740608246,-1.250348473,-1.041458334,-0.8294426547,-39.24016366
