t,theta1,omega1,theta2,omega2,x2,y2,energy
6.185,-1.23751996,-3.840678595,13.179629,0.709469502,-0.3694404421,-1.144917913,1.314567971
6.19,-1.256635869,-3.805789259,13.18295472,0.621183279,-0.3728044954,-1.124876588,1.314567966
6.195,-1.275578811,-3.771475086,13.18584445,0.5350669026,-0.3761320356,-1.105132029,1.314567961
6.2,-1.294351418,-3.73763957,13.18830896,0.4510925016,-0.3794201886,-1.085687953,1.314567956
6.205,-1.312955853,-3.704191897,13.1903589,0.3692380827,-0.3826663821,-1.066547663,1.314567952
6.21,-1.33139384,-3.67104666,13.19200484,0.2894867416,-0.3858683404,-1.047714067,1.314567948
6.215,-1.349666689,-3.638123617,13.19325726,0.2118259282,-0.3890240788,-1.029189702,1.314567944
6.22,-1.367775321,-3.605347475,13.19412657,0.1362467635,-0.3921318973,-1.010976745,1.31456794
6.225,-1.385720291,-3.5726477,13.19462318,0.06274340446,-0.3951903745,-0.9930770353,1.314567937
6.23,-1.403501815,-3.539958356,13.19475746,-0.008687545001,-0.3981983614,-0.9754920833,1.314567934
6.235,-1.421119789,-3.507217955,13.19453976,-0.07804757994,-0.4011549738,-0.9582230865,1.314567931
6.24,-1.438573814,-3.474369323,13.19398044,-0.1453367975,-0.404059585,-0.9412709401,1.314567929
6.245,-1.455863213,-3.441359473,13.19308984,-0.2105543598,-0.4069118177,-0.9246362482,1.314567926
6.25,-1.472987058,-3.408139492,13.19187835,-0.2736989166,-0.4097115359,-0.9083193343,1.314567924
6.255,-1.489944183,-3.374664428,13.19035631,-0.3347689903,-0.412458835,-0.8923202509,1.314567921
6.26,-1.506733208,-3.34089318,13.18853412,-0.3937633225,-0.4151540331,-0.8766387894,1.314567919
6.265,-1.523352559,-3.306788389,13.18642214,-0.4506811849,-0.4177976602,-0.861274489,1.314567917
6.27,-1.53980048,-3.272316331,13.18403077,-0.505522654,-0.4203904482,-0.846226646,1.314567915
6.275,-1.556075059,-3.237446805,13.18137037,-0.5582888518,-0.4229333195,-0.8314943225,1.314567913
6.28,-1.572174241,-3.202153017,13.17845133,-0.6089821533,-0.425427376,-0.8170763557,1.314567912
6.285,-1.588095843,-3.166411466,13.175284,-0.6576063615,-0.4278738868,-0.802971367,1.31456791
6.29,-1.603837575,-3.130201822,13.17187871,-0.704166853,-0.4302742768,-0.7891777708,1.314567908
6.295,-1.619397052,-3.093506803,13.16824576,-0.7486706934,-0.432630114,-0.7756937838,1.314567907
6.3,-1.63477181,-3.056312044,13.16439541,-0.7911267258,-0.4349430968,-0.7625174347,1.314567905
6.305,-1.64995932,-3.018605966,13.16033789,-0.8315456341,-0.4372150423,-0.7496465738,1.314567904
6.31,-1.664957002,-2.980379643,13.15608333,-0.8699399814,-0.4394478726,-0.7370788821,1.314567903
6.315,-1.679762238,-2.941626661,13.15164184,-0.9063242276,-0.4416436031,-0.7248118822,1.314567901
6.32,-1.694372384,-2.90234298,13.14702341,-0.9407147254,-0.4438043294,-0.7128429476,1.3145679
6.325,-1.708784781,-2.862526791,13.14223798,-0.9731296999,-0.4459322152,-0.7011693133,1.314567899
6.33,-1.722996765,-2.822178374,13.13729538,-1.003589211,-0.4480294802,-0.6897880862,1.314567898
6.335,-1.737005681,-2.781299957,13.13220531,-1.0321151,-0.4500983881,-0.6786962556,1.314567897
6.34,-1.750808888,-2.739895569,13.12697741,-1.058730929,-0.4521412351,-0.6678907034,1.314567896
6.345,-1.764403769,-2.697970904,13.12162115,-1.083461903,-0.4541603389,-0.6573682156,1.314567895
6.35,-1.777787742,-2.65553318,13.11614589,-1.106334788,-0.4561580278,-0.647125492,1.314567895
6.355,-1.79095826,-2.612591002,13.11056085,-1.127377821,-0.4581366308,-0.6371591574,1.314567894
6.36,-1.803912827,-2.569154229,13.10487511,-1.146620613,-0.4600984674,-0.6274657725,1.314567893
6.365,-1.816648996,-2.525233844,13.09909759,-1.164094051,-0.4620458389,-0.6180418436,1.314567893
6.37,-1.829164379,-2.48084183,13.09323706,-1.179830195,-0.4639810196,-0.6088838339,1.314567892
6.375,-1.84145665,-2.435991047,13.08730213,-1.193862175,-0.4659062489,-0.5999881733,1.314567891
6.38,-1.853523548,-2.390695119,13.08130122,-1.206224086,-0.4678237237,-0.5913512687,1.314567891
6.385,-1.865362883,-2.344968319,13.07524261,-1.216950888,-0.469735592,-0.5829695138,1.314567891
6.39,-1.876972538,-2.29882547,13.06913438,-1.226078303,-0.4716439464,-0.5748392989,1.31456789
6.395,-1.88835047,-2.252281841,13.06298444,-1.23364272,-0.4735508188,-0.5669570203,1.31456789
6.4,-1.899494714,-2.205353058,13.0568005,-1.239681094,-0.4754581756,-0.5593190892,1.31456789
6.405,-1.910403385,-2.158055013,13.05059011,-1.244230864,-0.4773679129,-0.5519219408,1.314567889
6.41,-1.921074676,-2.110403783,13.04436061,-1.247329858,-0.4792818535,-0.5447620424,1.314567889
6.415,-1.931506861,-2.062415558,13.03811916,-1.249016217,-0.4812017433,-0.5378359017,1.314567889
6.42,-1.941698297,-2.014106568,13.03187274,-1.249328314,-0.4831292487,-0.5311400745,1.314567889
6.425,-1.951647419,-1.965493021,13.0256281,-1.248304685,-0.485065955,-0.524671172,1.314567889
6.43,-1.961352746,-1.916591043,13.01939185,-1.24598396,-0.4870133645,-0.5184258677,1.314567889
6.435,-1.970812876,-1.867416628,13.01317036,-1.242404804,-0.4889728956,-0.5124009037,1.314567889
6.44,-1.980026485,-1.817985589,13.00696984,-1.237605859,-0.4909458825,-0.5065930972,1.314567888
6.445,-1.98899233,-1.768313514,13.00079627,-1.231625694,-0.4929335745,-0.5009993458,1.314567888
6.45,-1.997709244,-1.718415731,12.99465548,-1.22450276,-0.4949371368,-0.4956166329,1.314567888
6.455,-2.006176136,-1.668307274,12.98855309,-1.216275349,-0.4969576508,-0.4904420325,1.314567888
6.46,-2.01439199,-1.618002855,12.98249451,-1.206981557,-0.4989961152,-0.4854727138,1.314567888
6.465,-2.022355862,-1.567516836,12.97648498,-1.196659254,-0.5010534474,-0.4807059446,1.314567888
6.47,-2.030066879,-1.516863212,12.97052957,-1.185346056,-0.5031304848,-0.4761390957,1.314567889
6.475,-2.037524237,-1.466055592,12.96463311,-1.173079305,-0.5052279869,-0.4717696434,1.314567889
6.48,-2.0447272,-1.415107185,12.9588003,-1.159896048,-0.5073466369,-0.4675951728,1.314567889
6.485,-2.051675096,-1.36403079,12.95303562,-1.145833022,-0.5094870444,-0.4636133799,1.314567889
6.49,-2.058367315,-1.312838788,12.94734338,-1.130926644,-0.5116497475,-0.4598220738,1.314567889
6.495,-2.064803311,-1.261543135,12.9417277,-1.115213003,-0.5138352155,-0.4562191784,1.314567889
6.5,-2.070982593,-1.21015536,12.93619253,-1.098727851,-0.5160438512,-0.4528027339,1.314567889
6.505,-2.07690473,-1.158686567,12.93074165,-1.081506608,-0.518275994,-0.4495708975,1.314567889
6.51,-2.082569342,-1.107147431,12.92537863,-1.063584354,-0.5205319223,-0.4465219446,1.314567889
6.515,-2.087976104,-1.055548207,12.92010691,-1.044995838,-0.5228118569,-0.4436542691,1.314567889
6.52,-2.09312474,-1.003898731,12.91492973,-1.025775477,-0.5251159631,-0.4409663834,1.314567889
6.525,-2.098015023,-0.9522084269,12.90985015,-1.005957367,-0.5274443542,-0.4384569187,1.314567889
6.53,-2.102646771,-0.9004863168,12.90487109,-0.9855752905,-0.529797094,-0.4361246245,1.314567889
6.535,-2.107019848,-0.8487410276,12.89999529,-0.9646627228,-0.5321741999,-0.4339683679,1.314567889
6.54,-2.111134157,-0.7969808018,12.8952253,-0.9432528473,-0.5345756453,-0.4319871333,1.314567889
6.545,-2.114989644,-0.745213509,12.89056353,-0.9213785657,-0.5370013628,-0.4301800212,1.31456789
6.55,-2.118586293,-0.6934466577,12.88601223,-0.899072512,-0.5394512464,-0.4285462471,1.31456789
6.555,-2.121924123,-0.6416874079,12.88157347,-0.8763670667,-0.5419251547,-0.4270851405,1.31456789
6.56,-2.125003191,-0.5899425847,12.87724917,-0.8532943721,-0.5444229126,-0.4257961431,1.31456789
6.565,-2.127823584,-0.5382186921,12.87304109,-0.8298863479,-0.5469443147,-0.4246788076,1.31456789
6.57,-2.130385423,-0.4865219277,12.86895081,-0.8061747078,-0.5494891269,-0.4237327961,1.31456789
6.575,-2.132688858,-0.4348581974,12.86497979,-0.7821909762,-0.5520570889,-0.4229578781,1.31456789
6.58,-2.134734069,-0.3832331305,12.86112931,-0.7579665053,-0.5546479165,-0.422353929,1.31456789
6.585,-2.136521263,-0.3316520953,12.85740048,-0.7335324926,-0.5572613033,-0.4219209277,1.31456789
6.59,-2.138050672,-0.2801202148,12.85379428,-0.7089199987,-0.5598969228,-0.4216589553,1.31456789
6.595,-2.139322555,-0.2286423822,12.85031152,-0.6841599644,-0.5625544305,-0.4215681924,1.31456789
6.6,-2.140337194,-0.1772232768,12.84695287,-0.659283229,-0.5652334649,-0.4216489175,1.31456789
6.605,-2.141094893,-0.12586738,12.84371883,-0.6343205475,-0.5679336496,-0.4219015047,1.31456789
6.61,-2.14159598,-0.07457899113,12.84060976,-0.6093026078,-0.5706545949,-0.4223264216,1.31456789
6.615,-2.141840803,-0.02336224269,12.83762585,-0.5842600485,-0.5733958986,-0.4229242272,1.31456789
6.62,-2.141829729,0.02777888373,12.83476715,-0.5592234755,-0.5761571477,-0.4236955692,1.31456789
6.625,-2.141563146,0.07884054232,12.83203355,-0.5342234782,-0.5789379194,-0.4246411829,1.31456789
6.63,-2.141041462,0.129819008,12.8294248,-0.509290646,-0.5817377822,-0.4257618877,1.31456789
6.635,-2.140265101,0.1807106619,12.82694048,-0.4844555837,-0.5845562966,-0.4270585858,1.31456789
6.64,-2.139234506,0.2315119767,12.82458003,-0.4597489268,-0.5873930163,-0.4285322598,1.31456789
6.645,-2.137950137,0.2822195034,12.82234273,-0.4352013551,-0.5902474887,-0.4301839703,1.31456789
6.65,-2.136412473,0.3328298575,12.8202277,-0.4108436074,-0.5931192555,-0.4320148536,1.31456789
6.655,-2.134622006,0.3833397063,12.81823393,-0.3867064935,-0.5960078535,-0.4340261199,1.31456789
6.66,-2.132579249,0.4337457574,12.81636022,-0.3628209067,-0.5989128149,-0.436219051,1.31456789
6.665,-2.130284727,0.4840447465,12.81460525,-0.3392178349,-0.6018336678,-0.4385949977,1.31456789
6.67,-2.127738985,0.5342334276,12.81296752,-0.3159283705,-0.6047699363,-0.4411553782,1.31456789
6.675,-2.124942582,0.5843085625,12.81144539,-0.2929837201,-0.6077211413,-0.4439016752,1.31456789
6.68,-2.121896094,0.6342669129,12.81003705,-0.2704152116,-0.6106868002,-0.4468354346,1.31456789
6.685,-2.118600113,0.6841052319,12.80874056,-0.2482543018,-0.613666427,-0.4499582623,1.31456789
6.69,-2.115055247,0.7338202577,12.80755378,-0.2265325816,-0.6166595331,-0.4532718229,1.31456789
6.695,-2.111262122,0.7834087078,12.80647445,-0.2052817804,-0.6196656265,-0.4567778367,1.31456789
6.7,-2.107221377,0.8328672753,12.80550012,-0.1845337688,-0.6226842124,-0.4604780779,1.31456789
6.705,-2.102933671,0.8821926255,12.80462822,-0.1643205604,-0.625714793,-0.4643743722,1.31456789
6.71,-2.098399678,0.9313813948,12.80385597,-0.1446743112,-0.6287568674,-0.4684685943,1.31456789
6.715,-2.09362009,0.9804301906,12.80318047,-0.1256273185,-0.6318099318,-0.472762666,1.31456789
6.72,-2.088595615,1.029335593,12.80259865,-0.1072120176,-0.6348734792,-0.4772585531,1.31456789
6.725,-2.083326979,1.078094159,12.80210725,-0.08946097685,-0.6379469994,-0.4819582636,1.31456789
6.73,-2.077814924,1.126702428,12.80170287,-0.07240689121,-0.6410299791,-0.4868638449,1.31456789
6.735,-2.072060211,1.175156925,12.80138196,-0.05608257421,-0.6441219017,-0.491977381,1.31456789
6.74,-2.066063617,1.223454177,12.80114078,-0.04052094795,-0.6472222472,-0.4973009902,1.31456789
6.745,-2.059825937,1.271590719,12.80097543,-0.02575503158,-0.6503304925,-0.5028368222,1.31456789
6.75,-2.053347983,1.319563109,12.80088185,-0.01181792798,-0.6534461111,-0.5085870552,1.31456789
6.755,-2.046630585,1.367367944,12.80085581,0.001257191179,-0.6565685734,-0.5145538931,1.31456789
6.76,-2.039674589,1.41500188,12.80089293,0.01343710202,-0.6596973468,-0.5207395622,1.31456789
6.765,-2.032480857,1.462461651,12.80098863,0.02468854661,-0.6628318957,-0.5271463083,1.31456789
6.77,-2.025050268,1.509744091,12.80113821,0.03497825265,-0.6659716818,-0.5337763933,1.31456789
6.775,-2.017383716,1.556846164,12.80133676,0.04427295449,-0.6691161645,-0.5406320918,1.31456789
6.78,-2.009482112,1.60376499,12.80157922,0.05253941548,-0.6722648012,-0.5477156876,1.314567891
6.785,-2.001346376,1.650497878,12.80186038,0.05974445142,-0.6754170478,-0.5550294699,1.314567891
6.79,-1.992977447,1.697042361,12.80217484,0.06585495492,-0.678572359,-0.5625757293,1.314567891
6.795,-1.984376271,1.743396231,12.80251705,0.07083792059,-0.6817301893,-0.5703567544,1.314567891
6.8,-1.975543805,1.789557584,12.80288129,0.07466047062,-0.6848899933,-0.5783748268,1.314567891
6.805,-1.966481018,1.83552486,12.80326167,0.07728988069,-0.6880512268,-0.5866322174,1.314567891
6.81,-1.957188882,1.88129689,12.80365215,0.07869360575,-0.6912133477,-0.5951311817,1.314567892
6.815,-1.947668376,1.92687295,12.80404651,0.07883930542,-0.694375817,-0.6038739548,1.314567892
6.82,-1.93792048,1.97225281,12.80443839,0.07769486858,-0.6975380999,-0.612862747,1.314567892
6.825,-1.927946174,2.017436791,12.80482125,0.07522843677,-0.7006996669,-0.6220997384,1.314567893
6.83,-1.917746437,2.062425829,12.80518842,0.07140842592,-0.7038599955,-0.6315870738,1.314567893
6.835,-1.907322238,2.107221531,12.80553303,0.0662035459,-0.7070185717,-0.6413268569,1.314567894
6.84,-1.89667454,2.151826248,12.80584809,0.05958281737,-0.7101748911,-0.6513211452,1.314567894
6.845,-1.885804289,2.19624314,12.80612645,0.05151558538,-0.7133284611,-0.6615719434,1.314567895
6.85,-1.874712415,2.240476253,12.80636079,0.04197152899,-0.7164788027,-0.6720811979,1.314567895
6.855,-1.863399824,2.284530591,12.80654365,0.0309206663,-0.7196254523,-0.6828507901,1.314567896
6.86,-1.851867397,2.328412202,12.80666743,0.01833335422,-0.7227679637,-0.6938825299,1.314567897
6.865,-1.840115978,2.372128253,12.80672438,0.004180282134,-0.7259059104,-0.7051781491,1.314567897
6.87,-1.828146376,2.415687126,12.80670658,-0.01156754136,-0.7290388878,-0.7167392939,1.314567898
6.875,-1.815959353,2.459098501,12.80660599,-0.02893880941,-0.7321665157,-0.728567518,1.314567899
6.88,-1.803555619,2.502373455,12.80641444,-0.04796194654,-0.7352884402,-0.740664275,1.3145679
6.885,-1.790935825,2.545524559,12.80612357,-0.06866514786,-0.7384043369,-0.7530309102,1.314567901
6.89,-1.778100556,2.58856598,12.80572494,-0.09107642895,-0.7415139131,-0.7656686526,1.314567902
6.895,-1.765050322,2.631513587,12.80520992,-0.1152236873,-0.7446169101,-0.7785786066,1.314567903
6.9,-1.751785547,2.674385064,12.80456976,-0.1411347768,-0.7477131063,-0.7917617429,1.314567905
6.905,-1.738306565,2.717200027,12.80379558,-0.1688375955,-0.7508023198,-0.8052188891,1.314567906
6.91,-1.724613605,2.759980143,12.80287835,-0.1983601896,-0.7538844108,-0.8189507206,1.314567907
6.915,-1.710706783,2.802749261,12.8018089,-0.2297308732,-0.7569592842,-0.83295775,1.314567909
6.92,-1.696586088,2.845533544,12.80057792,-0.2629783657,-0.7600268925,-0.8472403167,1.314567911
6.925,-1.682251374,2.888361615,12.79917594,-0.2981319495,-0.7630872383,-0.8617985757,1.314567912
6.93,-1.667702347,2.931264702,12.79759337,-0.3352216476,-0.7661403762,-0.8766324858,1.314567914
6.935,-1.652938546,2.974276805,12.79582045,-0.3742784245,-0.7691864159,-0.8917417971,1.314567917
6.94,-1.637959336,3.017434859,12.79384725,-0.4153344113,-0.772225524,-0.9071260378,1.314567919
6.945,-1.622763887,3.060778922,12.79166371,-0.4584231568,-0.7752579259,-0.9227844998,1.314567921
6.95,-1.607351164,3.10435237,12.78925958,-0.5035799077,-0.778283908,-0.9387162238,1.314567924
6.955,-1.591719904,3.148202107,12.78662441,-0.5508419194,-0.781303819,-0.9549199829,1.314567927
6.96,-1.575868599,3.192378795,12.78374758,-0.6002488001,-0.7843180716,-0.9713942647,1.31456793
6.965,-1.55979548,3.236937104,12.78061827,-0.6518428907,-0.7873271429,-0.9881372528,1.314567933
6.97,-1.543498494,3.281935983,12.77722543,-0.7056696851,-0.7903315757,-1.005146805,1.314567937
6.975,-1.52697528,3.327438959,12.77355777,-0.7617782921,-0.7933319781,-1.022420432,1.314567941
6.98,-1.51022315,3.373514459,12.76960376,-0.8202219442,-0.7963290235,-1.039955272,1.314567945
6.985,-1.493239059,3.420236175,12.76535157,-0.8810585573,-0.7993234496,-1.057748061,1.314567949
6.99,-1.47601958,3.467683458,12.76078908,-0.9443513452,-0.8023160569,-1.075795106,1.314567954
6.995,-1.458560873,3.515941754,12.75590384,-1.010169495,-0.8053077061,-1.094092249,1.31456796
7,-1.440858658,3.565103092,12.75068305,-1.078588907,-0.8082993148,-1.112634831,1.314567966
7.005,-1.422908173,3.615266618,12.74511348,-1.149693009,-0.8112918532,-1.131417648,1.314567972
7.01,-1.404704144,3.666539192,12.73918149,-1.223573647,-0.8142863382,-1.150434905,1.31456798
7.015,-1.386240741,3.719036048,12.73287295,-1.300332059,-0.8172838262,-1.169680165,1.314567987
7.02,-1.367511536,3.772881525,12.72617319,-1.380079945,-0.8202854039,-1.189146284,1.314567996
7.025,-1.348509455,3.828209873,12.71906696,-1.462940631,-0.8232921774,-1.20882535,1.314568005
7.03,-1.329226725,3.885166148,12.71153837,-1.549050337,-0.8263052577,-1.228708599,1.314568016
7.035,-1.30965482,3.943907193,12.70357079,-1.638559559,-0.8293257443,-1.248786335,1.314568027
7.04,-1.289784397,4.004602713,12.69514683,-1.731634549,-0.8323547037,-1.269047823,1.314568039
7.045,-1.26960523,4.06743644,12.6862482,-1.828458915,-0.8353931445,-1.289481177,1.314568053
7.05,-1.249106138,4.1326074,12.67685566,-1.929235312,-0.8384419859,-1.310073231,1.314568067
7.055,-1.228274903,4.200331244,12.66694889,-2.034187211,-0.8415020197,-1.330809381,1.314568082
7.06,-1.207098183,4.270841651,12.65650642,-2.143560708,-0.8445738635,-1.351673415,1.314568098
7.065,-1.185561422,4.344391748,12.64550547,-2.257626326,-0.8476579039,-1.372647307,1.314568115
7.07,-1.163648745,4.421255489,12.63392184,-2.376680697,-0.8507542254,-1.393710981,1.314568133
7.075,-1.141342853,4.501728906,12.62172981,-2.501047995,-0.8538625245,-1.414842038,1.31456815
7.08,-1.11862491,4.586131071,12.60890192,-2.631080906,-0.8569820022,-1.436015434,1.314568166
7.085,-1.095474425,4.67480457,12.59540892,-2.767160806,-0.8601112316,-1.457203106,1.31456818
7.09,-1.071869138,4.768115139,12.58121956,-2.909696687,-0.8632479933,-1.478373539,1.314568189
7.095,-1.047784902,4.866450015,12.56630047,-3.059122142,-0.8663890705,-1.499491251,1.31456819
7.1,-1.02319559,4.970214285,12.5506161,-3.215889438,-0.8695299939,-1.520516196,1.31456818
7.105,-0.9980730169,5.079824267,12.53412858,-3.380459239,-0.8726647228,-1.541403073,1.314568153
7.11,-0.97238691,5.195696491,12.51679775,-3.553284023,-0.875785246,-1.562100512,1.314568101
7.115,-0.9461049475,5.318230325,12.49858128,-3.73478237,-0.8788810848,-1.582550148,1.314568013
7.12,-0.9191929067,5.447781525,12.47943488,-3.925300314,-0.8819386713,-1.602685553,1.314567878
7.125,-0.8916149736,5.584623053,12.45931287,-4.125054629,-0.8849405783,-1.622431047,1.314567679
7.13,-0.8633342898,5.728888493,12.43816891,-4.334051468,-0.8878645701,-1.641700391,1.314567402
7.135,-0.8343138376,5.88049236,12.41595745,-4.551972425,-0.8906824471,-1.660395425,1.314567035
7.14,-0.8045177946,6.039021213,12.3926356,-4.778019515,-0.893358668,-1.678404739,1.31456658
7.145,-0.7739135162,6.203590509,12.36816612,-5.010712123,-0.8958487555,-1.695602552,1.314566068
7.15,-0.7424743228,6.372666425,12.34252135,-5.247635127,-0.8980975384,-1.711848092,1.31456558
7.155,-0.7101832498,6.543861927,12.31568868,-5.485151594,-0.9000373688,-1.726985897,1.314565279
7.16,-0.6770378282,6.713735101,12.2876773,-5.718120036,-0.9015865774,-1.740847626,1.314565419
7.165,-0.6430557565,6.877646572,12.25852635,-5.93969684,-0.9026486063,-1.753256115,1.314566316
7.17,-0.6082809555,7.029766825,12.22831345,-6.141352397,-0.9031124453,-1.764032389,1.314568238
7.175,-0.572788976,7.163346062,12.19716239,-6.313260015,-0.9028551127,-1.773006054,1.314571182
7.18,-0.5366901995,7.271336551,12.16524758,-6.445184371,-0.9017468192,-1.780028749,1.314574652
7.185,-0.5001290332,7.347357554,12.13279284,-6.527854824,-0.8996589747,-1.784989158,1.314577638
7.19,-0.4632777636,7.386821518,12.1000626,-6.554566603,-0.8964743177,-1.787826786,1.314579003
7.195,-0.4263250698,7.387879657,12.06734544,-6.52252596,-0.892097429,-1.788541081,1.314578123
7.2,-0.3894610375,7.351827344,12.03493274,-6.433430277,-0.8864632908,-1.787193121,1.314575297
7.205,-0.3528619083,7.282800389,12.00309685,-6.293043411,-0.8795418598,-1.78389912,1.314571552
7.21,-0.3166779045,7.186893765,11.97207359,-6.109951264,-0.8713378253,-1.778817518,1.314568017
7.215,-0.2810262018,7.071047164,11.94205213,-5.89398386,-0.8618861932,-1.772133019,1.314565405
7.22,-0.2459892993,6.942049814,11.91317238,-5.654802456,-0.8512453344,-1.764041089,1.314563894
7.225,-0.2116176016,6.805868807,11.88552847,-5.400941613,-0.8394893219,-1.754735338,1.314563296
7.23,-0.1779344609,6.667330952,11.85917573,-5.139350241,-0.8267009381,-1.744398749,1.314563295
7.235,-0.144942079,6.53007872,11.83413893,-4.875320702,-0.8129660826,-1.733198579,1.314563604
7.24,-0.1126271775,6.396689695,11.81042018,-4.61265052,-0.7983697501,-1.721284155,1.314564023
7.245,-0.0809658621,6.268866286,11.78800582,-4.353905236,-0.7829934173,-1.70878665,1.314564436
7.25,-0.04992749551,6.147635222,11.76687186,-4.100696866,-0.7669135374,-1.695820072,1.314564789
7.255,-0.01947761854,6.03352565,11.74698808,-3.853933603,-0.7502008288,-1.682482852,1.314565067
7.26,0.01041993951,5.926714331,11.72832108,-3.61402419,-0.7329200926,-1.668859666,1.314565272
7.265,0.03980159141,5.827137387,11.71083629,-3.381035839,-0.7151303582,-1.655023252,1.314565416
7.27,0.0687030063,5.734572897,11.69449944,-3.154811524,-0.6968852119,-1.6410361,1.314565512
7.275,0.09715847612,5.648700142,11.67927739,-2.935054616,-0.6782332171,-1.626951966,1.314565571
7.28,0.1252005315,5.569141033,11.66513874,-2.721388537,-0.6592183642,-1.612817181,1.314565604
7.285,0.1528597305,5.49548843,11.65205405,-2.513397974,-0.6398805142,-1.598671779,1.314565619
7.29,0.1801645637,5.42732501,11.63999601,-2.310656743,-0.6202558168,-1.584550454,1.314565621
7.295,0.2071414359,5.364235475,11.62893943,-2.112746211,-0.6003770924,-1.570483359,1.314565614
7.3,0.2338146973,5.305814123,11.61886116,-1.919267083,-0.5802741742,-1.556496783,1.314565603
7.305,0.2602067031,5.25166925,11.60974,-1.729846616,-0.5599742107,-1.542613714,1.314565588
7.31,0.28633789,5.201425415,11.60155651,-1.544142703,-0.5395019309,-1.528854315,1.314565572
7.315,0.3122268603,5.154724293,11.5942929,-1.361845838,-0.5188798735,-1.515236318,1.314565556
7.32,0.3378904673,5.111224634,11.58793283,-1.182679683,-0.4981285865,-1.501775354,1.31456554
7.325,0.3633438998,5.070601663,11.58246129,-1.006400718,-0.4772667981,-1.488485238,1.314565524
7.33,0.3886007619,5.032546171,11.57786437,-0.8327972969,-0.4563115628,-1.475378194,1.314565509
7.335,0.4136731484,4.996763456,11.57412916,-0.6616883602,-0.4352783881,-1.462465058,1.314565496
7.34,0.4385717146,4.962972216,11.57124358,-0.4929219255,-0.4141813408,-1.44975544,1.314565483
7.345,0.4633057405,4.930903479,11.56919625,-0.3263734719,-0.3930331392,-1.43725786,1.314565472
7.35,0.48788319,4.900299599,11.56797632,-0.1619442744,-0.3718452309,-1.424979868,1.314565461
7.355,0.5123107652,4.870913357,11.5675734,0.0004402752743,-0.3506278604,-1.412928137,1.314565452
7.36,0.5365939563,4.842507171,11.5679774,0.1608323366,-0.3293901265,-1.401108545,1.314565444
7.365,0.5607370887,4.814852435,11.56917845,0.3192632682,-0.308140032,-1.389526238,1.314565437
7.37,0.5847433655,4.787728977,11.57116679,0.4757452503,-0.2868845285,-1.378185688,1.314565431
7.375,0.6086149097,4.760924628,11.57393265,0.6302728806,-0.2656295547,-1.367090735,1.314565425
7.38,0.6323528023,4.734234913,11.57746622,0.7828247456,-0.2443800727,-1.356244621,1.314565421
7.385,0.655957121,4.707462839,11.58175755,0.9333649686,-0.2231401011,-1.345650018,1.314565417
7.39,0.6794269768,4.680418781,11.58679644,1.081844738,-0.201912747,-1.335309047,1.314565413
7.395,0.7027605511,4.652920444,11.59257246,1.228203813,-0.1807002379,-1.325223297,1.31456541
7.4,0.7259551321,4.624792908,11.59907483,1.372372013,-0.1595039529,-1.315393827,1.314565408
7.405,0.7490071519,4.595868729,11.6062924,1.514270687,-0.1383244567,-1.305821181,1.314565406
7.41,0.7719122247,4.565988092,11.61421361,1.653814155,-0.1171615335,-1.296505387,1.314565404
7.415,0.7946651848,4.534999005,11.62282646,1.790911131,-0.09601422424,-1.287445957,1.314565403
7.42,0.8172601268,4.502757522,11.63211848,1.925466117,-0.07488086631,-1.278641886,1.314565402
7.425,0.8396904459,4.469127986,11.64207672,2.057380755,-0.05375913571,-1.270091656,1.314565401
7.43,0.8619488807,4.43398328,11.65268772,2.186555153,-0.03264609275,-1.261793224,1.3145654
7.435,0.8840275555,4.39720508,11.66393754,2.312889153,-0.01153823081,-1.253744028,1.314565399
7.44,0.9059180261,4.358684102,11.67581172,2.436283563,0.009568471665,-1.245940985,1.314565398
7.445,0.9276113245,4.318320322,11.68829531,2.556641321,0.03067849613,-1.238380488,1.314565397
7.45,0.9490980063,4.276023187,11.70137291,2.673868604,0.05179672597,-1.231058413,1.314565395
7.455,0.9703681985,4.23171179,11.71502863,2.787875868,0.072928386,-1.223970118,1.314565394
7.46,0.9914116478,4.185315004,11.72924616,2.898578821,0.09407897976,-1.217110461,1.314565393
7.465,1.01221777,4.136771586,11.74400878,3.005899312,0.1152542251,-1.210473799,1.314565391
7.47,1.0327757,4.086030231,11.7592994,3.109766151,0.1364599888,-1.204054014,1.314565389
7.475,1.053074339,4.033049584,11.77510058,3.21011584,0.1577022202,-1.197844524,1.314565386
7.48,1.07310241,3.977798198,11.7913946,3.306893219,0.1789868853,-1.191838306,1.314565384
7.485,1.0928485,3.920254443,11.80816348,3.400052037,0.2003199016,-1.186027927,1.314565381
7.49,1.112301113,3.860406369,11.82538903,3.489555422,0.221707074,-1.18040557,1.314565378
7.495,1.131448718,3.798251511,11.8430529,3.575376281,0.2431540332,-1.174963066,1.314565375
7.5,1.150279794,3.733796647,11.86113663,3.657497601,0.264666177,-1.169691937,1.314565371
7.505,1.168782877,3.667057504,11.8796217,3.735912675,0.2862486142,-1.164583432,1.314565368
7.51,1.186946602,3.598058421,11.89848958,3.810625246,0.3079061137,-1.159628569,1.314565364
7.515,1.204759748,3.526831962,11.9177218,3.88164957,0.329643057,-1.154818186,1.31456536
7.52,1.222211276,3.453418486,11.93729997,3.949010402,0.3514633967,-1.150142984,1.314565355
