t,theta1,omega1,theta2,omega2,x2,y2,energy
0.3350000000,1.0030483118,-3.6351963027,0.1560832825,1.9292240946,0.9985643867,-1.5255784474,-9.8099999637
0.3400000000,0.9846713012,-3.7159850433,0.1659690308,2.0256827512,0.9982984434,-1.5393957068,-9.8099999721
0.3450000000,0.9658846188,-3.7990787884,0.1763462284,2.1258114188,0.9979859578,-1.5531807110,-9.8099999839
0.3500000000,0.9466765476,-3.8845510870,0.1872333144,2.2296403020,0.9976190987,-1.5669062090,-9.8099999999
0.3550000000,0.9270350581,-3.9724520328,0.1986487877,2.3371609878,0.9971887488,-1.5805422351,-9.8100000210
0.3600000000,0.9069479479,-4.0627989382,0.2106109808,2.4483129103,0.9966843005,-1.5940558610,-9.8100000479
0.3650000000,0.8864030337,-4.1555645911,0.2231377586,2.5629663918,0.9960934260,-1.6074109442,-9.8100000812
0.3700000000,0.8653884096,-4.2506626986,0.2362461220,2.6809017185,0.9954018201,-1.6205678857,-9.8100001211
0.3750000000,0.8438927847,-4.3479301916,0.2499516965,2.8017838037,0.9945929175,-1.6334834116,-9.8100001671
0.3800000000,0.8219059187,-4.4471062297,0.2642680824,2.9251322470,0.9936475891,-1.6461104029,-9.8100002174
0.3850000000,0.7994191696,-4.5478080845,0.2792060440,3.0502870726,0.9925438272,-1.6583978037,-9.8100002685
0.3900000000,0.7764261684,-4.6495046443,0.2947725190,3.1763712477,0.9912564364,-1.6702906503,-9.8100003142
0.3950000000,0.7529236299,-4.7514891530,0.3109694372,3.3022523201,0.9897567518,-1.6817302724,-9.8100003451
0.4000000000,0.7289122950,-4.8528540183,0.3277923528,3.4265072473,0.9880124235,-1.6926547291,-9.8100003488
0.4050000000,0.7043979862,-4.9524720422,0.3452289217,3.5473966502,0.9859873124,-1.7029995464,-9.8100003099
0.4100000000,0.6793927274,-5.0489900662,0.3632572906,3.6628570312,0.9836415565,-1.7126988254,-9.8100002125
0.4150000000,0.6539158510,-5.1408423128,0.3818445137,3.7705213181,0.9809318754,-1.7216867696,-9.8100000445
0.4200000000,0.6279949716,-5.2262909373,0.4009451656,3.8677783897,0.9778121801,-1.7298996531,-9.8099998026
0.4250000000,0.6016666775,-5.3034995295,0.4205003671,3.9518796963,0.9742345384,-1.7372781883,-9.8099994991
0.4300000000,0.5749767676,-5.3706407540,0.4404374667,4.0200945928,0.9701505171,-1.7437701791,-9.8099991651
0.4350000000,0.5479798766,-5.4260319152,0.4606706053,4.0699054735,0.9655128636,-1.7493332566,-9.8099988496
0.4400000000,0.5207383816,-5.4682832765,0.4811023135,4.0992210637,0.9602774254,-1.7539374145,-9.8099986094
0.4450000000,0.4933205822,-5.4964362669,0.5016261537,4.1065752920,0.9544051352,-1.7575670274,-9.8099984944
0.4500000000,0.4657982691,-5.5100658356,0.5221302440,4.0912750715,0.9478638443,-1.7602220543,-9.8099985315
0.4550000000,0.4382439163,-5.5093256959,0.5425013277,4.0534666747,0.9406297811,-1.7619182300,-9.8099987155
0.4600000000,0.4107278137,-5.4949267285,0.5626289371,3.9941067304,0.9326884556,-1.7626861963,-9.8099990108
0.4650000000,0.3833154666,-5.4680537439,0.5824091843,3.9148450838,0.9240349188,-1.7625696923,-9.8099993640
0.4700000000,0.3560655297,-5.4302387893,0.6017477983,3.8178452314,0.9146733883,-1.7616230624,-9.8099997200
