t,theta1,omega1,theta2,omega2,x2,y2,energy
1.0300000000,-0.0921377332,-0.1824843620,-0.1985696696,-0.3740279312,-0.2892747325,-1.9761080591,-28.9828921712
1.0350000000,-0.0930518499,-0.1831614251,-0.2004138152,-0.3636163980,-0.2919925044,-1.9756580811,-28.9828921712
1.0400000000,-0.0939693362,-0.1838317289,-0.2022056987,-0.3531239769,-0.2946616794,-1.9752141193,-28.9828921712
1.0450000000,-0.0948901513,-0.1844924726,-0.2039449291,-0.3425560086,-0.2972818827,-1.9747765240,-28.9828921712
1.0500000000,-0.0958142403,-0.1851408619,-0.2056311418,-0.3319178428,-0.2998527516,-1.9743456360,-28.9828921712
1.0550000000,-0.0967415347,-0.1857741106,-0.2072639994,-0.3212148362,-0.3023739356,-1.9739217860,-28.9828921712
1.0600000000,-0.0976719516,-0.1863894425,-0.2088431911,-0.3104523486,-0.3048450960,-1.9735052943,-28.9828921712
1.0650000000,-0.0986053946,-0.1869840936,-0.2103684327,-0.2996357404,-0.3072659061,-1.9730964707,-28.9828921712
1.0700000000,-0.0995417535,-0.1875553132,-0.2118394672,-0.2887703700,-0.3096360509,-1.9726956143,-28.9828921712
1.0750000000,-0.1004809041,-0.1881003660,-0.2132560641,-0.2778615903,-0.3119552272,-1.9723030125,-28.9828921712
1.0800000000,-0.1014227090,-0.1886165333,-0.2146180197,-0.2669147470,-0.3142231435,-1.9719189419,-28.9828921712
1.0850000000,-0.1023670168,-0.1891011149,-0.2159251570,-0.2559351749,-0.3164395198,-1.9715436670,-28.9828921712
1.0900000000,-0.1033136630,-0.1895514303,-0.2171773257,-0.2449281963,-0.3186040878,-1.9711774408,-28.9828921712
1.0950000000,-0.1042624696,-0.1899648205,-0.2183744021,-0.2338991178,-0.3207165905,-1.9708205041,-28.9828921712
1.1000000000,-0.1052132453,-0.1903386489,-0.2195162889,-0.2228532278,-0.3227767824,-1.9704730858,-28.9828921712
1.1050000000,-0.1061657858,-0.1906703030,-0.2206029152,-0.2117957946,-0.3247844294,-1.9701354023,-28.9828921712
1.1100000000,-0.1071198737,-0.1909571955,-0.2216342363,-0.2007320634,-0.3267393084,-1.9698076579,-28.9828921712
1.1150000000,-0.1080752789,-0.1911967659,-0.2226102340,-0.1896672540,-0.3286412078,-1.9694900444,-28.9828921712
1.1200000000,-0.1090317583,-0.1913864816,-0.2235309157,-0.1786065588,-0.3304899270,-1.9691827411,-28.9828921712
1.1250000000,-0.1099890564,-0.1915238390,-0.2243963151,-0.1675551399,-0.3322852764,-1.9688859147,-28.9828921712
