t,theta1,omega1,theta2,omega2,x2,y2,energy
0.3050000000,1.1130067107,-3.0250575917,0.1024321211,1.3192509619,0.9992846931,-1.4367248198,-2.4525000005
0.3100000000,1.0977512836,-3.0771427788,0.1091830827,1.3813859800,0.9991513830,-1.4496444915,-2.4525000012
0.3150000000,1.0822349894,-3.1294039465,0.1162484672,1.4450124026,0.9989958366,-1.4626067750,-2.4525000019
0.3200000000,1.0664569582,-3.1818365530,0.1236356082,1.5100792985,0.9988147733,-1.4755960159,-2.4525000028
0.3250000000,1.0504163506,-3.2344329808,0.1313515600,1.5765256206,0.9986044936,-1.4885956324,-2.4525000038
0.3300000000,1.0341123738,-3.2871820228,0.1394030438,1.6442790638,0.9983608359,-1.5015880887,-2.4525000049
0.3350000000,1.0175443013,-3.3400683173,0.1477963888,1.7132548211,0.9980791292,-1.5145548722,-2.4525000061
0.3400000000,1.0007114950,-3.3930717330,0.1565374659,1.7833542429,0.9977541444,-1.5274764757,-2.4525000075
0.3450000000,0.9836134309,-3.4461667058,0.1656316153,1.8544634022,0.9973800419,-1.5403323862,-2.4525000089
0.3500000000,0.9662497278,-3.4993215311,0.1750835662,1.9264515783,0.9969503172,-1.5531010805,-2.4525000104
0.3550000000,0.9486201797,-3.5524976203,0.1848973490,1.9991696755,0.9964577457,-1.5657600304,-2.4525000120
0.3600000000,0.9307247926,-3.6056487303,0.1950761991,2.0724486023,0.9958943253,-1.5782857190,-2.4525000135
0.3650000000,0.9125638245,-3.6587201827,0.2056224534,2.1460976455,0.9952512199,-1.5906536693,-2.4525000150
0.3700000000,0.8941378294,-3.7116480919,0.2165374376,2.2199028850,0.9945187031,-1.6028384885,-2.4525000164
0.3750000000,0.8754477052,-3.7643586281,0.2278213467,2.2936257086,0.9936861055,-1.6148139286,-2.4525000176
0.3800000000,0.8564947454,-3.8167673466,0.2394731181,2.3670014968,0.9927417654,-1.6265529669,-2.4525000185
0.3850000000,0.8372806933,-3.8687786229,0.2514902989,2.4397385676,0.9916729861,-1.6380279085,-2.4525000190
0.3900000000,0.8178077994,-3.9202852381,0.2638689087,2.5115174796,0.9904660015,-1.6492105118,-2.4525000189
0.3950000000,0.7980788796,-3.9711681654,0.2766032996,2.5819908096,0.9891059537,-1.6600721400,-2.4525000183
0.4000000000,0.7780973745,-4.0212966140,0.2896860175,2.6507835273,0.9875768840,-1.6705839401,-2.4525000169
0.4050000000,0.7578674073,-4.0705283874,0.3031076662,2.7174940971,0.9858617414,-1.6807170496,-2.4525000146
0.4100000000,0.7373938393,-4.1187106141,0.3168567794,2.7816964346,0.9839424114,-1.6904428310,-2.4525000113
0.4150000000,0.7166823205,-4.1656809021,0.3309197049,2.8429428314,0.9817997682,-1.6997331340,-2.4525000070
0.4200000000,0.6957393336,-4.2112689590,0.3452805061,2.9007679420,0.9794137538,-1.7085605828,-2.4525000016
0.4250000000,0.6745722280,-4.2552987023,0.3599208859,2.9546938860,0.9767634845,-1.7168988839,-2.4524999953
0.4300000000,0.6531892427,-4.2975908629,0.3748201390,3.0042364708,0.9738273892,-1.7247231519,-2.4524999880
0.4350000000,0.6315995147,-4.3379660534,0.3899551386,3.0489124717,0.9705833776,-1.7320102441,-2.4524999800
0.4400000000,0.6098130711,-4.3762482426,0.4053003610,3.0882478363,0.9670090393,-1.7387390968,-2.4524999716
0.4450000000,0.5878408030,-4.4122685373,0.4208279535,3.1217865942,0.9630818712,-1.7448910549,-2.4524999631
0.4500000000,0.5656944198,-4.4458691418,0.4365078485,3.1491001765,0.9587795303,-1.7504501820,-2.4524999548
0.4550000000,0.5433863838,-4.4769073289,0.4523079232,3.1697967798,0.9540801056,-1.7554035430,-2.4524999472
0.4600000000,0.5209298254,-4.5052592392,0.4681942069,3.1835303592,0.9489624032,-1.7597414459,-2.4524999408
0.4650000000,0.4983384398,-4.5308233116,0.4841311300,3.1900088100,0.9434062373,-1.7634576341,-2.4524999358
0.4700000000,0.4756263681,-4.5535231563,0.5000818124,3.1890009141,0.9373927162,-1.7665494210,-2.4524999327
0.4750000000,0.4528080659,-4.5733097020,0.5160083814,3.1803416702,0.9309045161,-1.7690177589,-2.4524999317
0.4800000000,0.4298981629,-4.5901624884,0.5318723123,3.1639357156,0.9239261323,-1.7708672403,-2.4524999328
0.4850000000,0.4069113187,-4.6040900252,0.5476347811,3.1397586543,0.9164440988,-1.7721060294,-2.4524999361
0.4900000000,0.3838620787,-4.6151291970,0.5632570178,3.1078562406,0.9084471707,-1.7727457265,-2.4524999413
0.4950000000,0.3607647363,-4.6233437553,0.5787006512,3.0683414977,0.8999264622,-1.7728011710,-2.4524999483
0.5000000000,0.3376332034,-4.6288219927,0.5939280335,3.0213899759,0.8908755368,-1.7722901899,-2.4524999567
0.5050000000,0.3144808953,-4.6316737427,0.6089025386,2.9672334606,0.8812904498,-1.7712333021,-2.4524999661
0.5100000000,0.2913206315,-4.6320268773,0.6235888240,2.9061525060,0.8711697414,-1.7696533895,-2.4524999760
0.5150000000,0.2681645549,-4.6300234930,0.6379530552,2.8384682132,0.8605143855,-1.7675753463,-2.4524999862
0.5200000000,0.2450240707,-4.6258159737,0.6519630869,2.7645336673,0.8493276969,-1.7650257181,-2.4524999961
0.5250000000,0.2219098044,-4.6195631060,0.6655886009,2.6847254220,0.8376152029,-1.7620323413,-2.4525000056
0.5300000000,0.1988315794,-4.6114263953,0.6788012037,2.5994353637,0.8253844866,-1.7586239927,-2.4525000143
0.5350000000,0.1757984119,-4.6015667036,0.6915744839,2.5090632213,0.8126450066,-1.7548300570,-2.4525000220
0.5400000000,0.1528185216,-4.5901412893,0.7038840339,2.4140099095,0.7994079014,-1.7506802176,-2.4525000288
0.5450000000,0.1298993562,-4.5773013021,0.7157074420,2.3146718219,0.7856857846,-1.7462041766,-2.4525000344
0.5500000000,0.1070476272,-4.5631897505,0.7270242568,2.2114361217,0.7714925357,-1.7414314050,-2.4525000390
0.5550000000,0.0842693551,-4.5479399348,0.7378159317,2.1046770205,0.7568430921,-1.7363909257,-2.4525000425
0.5600000000,0.0615699201,-4.5316743225,0.7480657531,1.9947529934,0.7417532459,-1.7311111281,-2.4525000451
0.5650000000,0.0389541192,-4.5145038219,0.7577587559,1.8820048453,0.7262394500,-1.7256196143,-2.4525000469
0.5700000000,0.0164262243,-4.4965274091,0.7668816324,1.7667545267,0.7103186338,-1.7199430737,-2.4525000479
0.5750000000,-0.0060099575,-4.4778320532,0.7754226363,1.6493045847,0.6940080318,-1.7141071851,-2.4525000483
0.5800000000,-0.0283510240,-4.4584928882,0.7833714853,1.5299381376,0.6773250260,-1.7081365425,-2.4525000481
0.5850000000,-0.0505939202,-4.4385735817,0.7907192648,1.4089192625,0.6602870014,-1.7020546021,-2.4525000475
0.5900000000,-0.0727358815,-4.4181268532,0.7974583346,1.2864936978,0.6429112169,-1.6958836480,-2.4525000466
0.5950000000,-0.0947743810,-4.3971951025,0.8035822389,1.1628897723,0.6252146882,-1.6896447727,-2.4525000454
0.6000000000,-0.1167070794,-4.3758111124,0.8090856227,1.0383194834,0.6072140858,-1.6833578717,-2.4525000440
0.6050000000,-0.1385317788,-4.3539987973,0.8139641521,0.9129796636,0.5889256443,-1.6770416474,-2.4525000425
0.6100000000,-0.1602463804,-4.3317739737,0.8182144424,0.7870531818,0.5703650844,-1.6707136226,-2.4525000409
0.6150000000,-0.1818488457,-4.3091451330,0.8218339905,0.6607101406,0.5515475451,-1.6643901597,-2.4525000392
0.6200000000,-0.2033371620,-4.2861142035,0.8248211144,0.5341090372,0.5324875270,-1.6580864848,-2.4525000376
0.6250000000,-0.2247093114,-4.2626772900,0.8271748980,0.4073978672,0.5131988448,-1.6518167159,-2.4525000360
0.6300000000,-0.2459632435,-4.2388253826,0.8288951411,0.2807151535,0.4936945877,-1.6455938922,-2.4525000344
0.6350000000,-0.2670968514,-4.2145450313,0.8299823142,0.1541908932,0.4739870888,-1.6394300057,-2.4525000329
0.6400000000,-0.2881079512,-4.1898189809,0.8304375184,0.0279474143,0.4540879009,-1.6333360325,-2.4525000314
0.6450000000,-0.3089942645,-4.1646267667,0.8302624491,-0.0978998573,0.4340077796,-1.6273219639,-2.4525000300
0.6500000000,-0.3297534035,-4.1389452686,0.8294593626,-0.2232417200,0.4137566724,-1.6213968373,-2.4525000288
0.6550000000,-0.3503828597,-4.1127492249,0.8280310472,-0.3479746062,0.3933437128,-1.6155687653,-2.4525000275
0.6600000000,-0.3708799934,-4.0860117065,0.8259807959,-0.4720000718,0.3727772210,-1.6098449634,-2.4525000264
0.6650000000,-0.3912420274,-4.0587045533,0.8233123821,-0.5952243639,0.3520647079,-1.6042317769,-2.4525000254
0.6700000000,-0.4114660413,-4.0307987732,0.8200300369,-0.7175580569,0.3312128851,-1.5987347054,-2.4525000244
0.6750000000,-0.4315489683,-4.0022649069,0.8161384285,-0.8389157530,0.3102276781,-1.5933584255,-2.4525000236
0.6800000000,-0.4514875942,-3.9730733593,0.8116426423,-0.9592158394,0.2891142438,-1.5881068126,-2.4525000228
0.6850000000,-0.4712785567,-3.9431947000,0.8065481631,-1.0783802960,0.2678769924,-1.5829829603,-2.4525000221
0.6900000000,-0.4909183476,-3.9125999344,0.8008608566,-1.1963345471,0.2465196118,-1.5779891990,-2.4525000214
0.6950000000,-0.5104033152,-3.8812607472,0.7945869536,-1.3130073520,0.2250450956,-1.5731271124,-2.4525000209
0.7000000000,-0.5297296686,-3.8491497198,0.7877330324,-1.4283307274,0.2034557751,-1.5683975541,-2.4525000204
0.7050000000,-0.5488934820,-3.8162405242,0.7803060036,-1.5422398984,0.1817533529,-1.5638006616,-2.4525000200
0.7100000000,-0.5678907016,-3.7825080930,0.7723130933,-1.6546732716,0.1599389400,-1.5593358712,-2.4525000197
0.7150000000,-0.5867171514,-3.7479287694,0.7637618281,-1.7655724270,0.1380130952,-1.5550019314,-2.4525000194
0.7200000000,-0.6053685408,-3.7124804363,0.7546600184,-1.8748821249,0.1159758669,-1.5507969163,-2.4525000192
0.7250000000,-0.6238404731,-3.6761426273,0.7450157430,-1.9825503236,0.0938268366,-1.5467182392,-2.4525000190
0.7300000000,-0.6421284533,-3.6388966205,0.7348373326,-2.0885282061,0.0715651644,-1.5427626656,-2.4525000189
0.7350000000,-0.6602278973,-3.6007255154,0.7241333543,-2.1927702121,0.0491896367,-1.5389263276,-2.4525000189
0.7400000000,-0.6781341414,-3.5616142954,0.7129125944,-2.2952340735,0.0266987140,-1.5352047380,-2.4525000189
0.7450000000,-0.6958424515,-3.5215498759,0.7011840423,-2.3958808518,0.0040905808,-1.5315928060,-2.4525000189
0.7500000000,-0.7133480328,-3.4805211395,0.6889568739,-2.4946749749,-0.0186368042,-1.5280848527,-2.4525000190
0.7550000000,-0.7306460403,-3.4385189590,0.6762404342,-2.5915842727,-0.0414856572,-1.5246746289,-2.4525000191
0.7600000000,-0.7477315880,-3.3955362089,0.6630442207,-2.6865800104,-0.0644583179,-1.5213553334,-2.4525000193
0.7650000000,-0.7645997594,-3.3515677669,0.6493778658,-2.7796369177,-0.0875571989,-1.5181196327,-2.4525000195
0.7700000000,-0.7812456174,-3.3066105057,0.6352511195,-2.8707332144,-0.1107847348,-1.5149596823,-2.4525000197
0.7750000000,-0.7976642143,-3.2606632756,0.6206738320,-2.9598506304,-0.1341433320,-1.5118671491,-2.4525000200
0.7800000000,-0.8138506014,-3.2137268793,0.6056559362,-3.0469744209,-0.1576353192,-1.5088332361,-2.4525000203
0.7850000000,-0.8297998389,-3.1658040388,0.5902074295,-3.1320933757,-0.1812628999,-1.5058487072,-2.4525000206
0.7900000000,-0.8455070052,-3.1168993558,0.5743383569,-3.2151998228,-0.2050281054,-1.5029039152,-2.4525000209
0.7950000000,-0.8609672066,-3.0670192654,0.5580587926,-3.2962896248,-0.2289327499,-1.4999888293,-2.4525000212
0.8000000000,-0.8761755858,-3.0161719841,0.5413788230,-3.3753621701,-0.2529783875,-1.4970930660,-2.4525000216
0.8050000000,-0.8911273309,-2.9643674527,0.5243085285,-3.4524203567,-0.2771662712,-1.4942059191,-2.4525000220
0.8100000000,-0.9058176841,-2.9116172741,0.5068579663,-3.5274705693,-0.3014973146,-1.4913163926,-2.4525000224
0.8150000000,-0.9202419494,-2.8579346467,0.4890371533,-3.6005226503,-0.3259720557,-1.4884132337,-2.4525000228
0.8200000000,-0.9343955009,-2.8033342947,0.4708560482,-3.6715898630,-0.3505906236,-1.4854849663,-2.4525000232
0.8250000000,-0.9482737897,-2.7478323935,0.4523245353,-3.7406888479,-0.3753527079,-1.4825199261,-2.4525000236
0.8300000000,-0.9618723514,-2.6914464935,0.4334524071,-3.8078395731,-0.4002575310,-1.4795062950,-2.4525000240
0.8350000000,-0.9751868126,-2.6341954405,0.4142493482,-3.8730652756,-0.4253038238,-1.4764321365,-2.4525000245
0.8400000000,-0.9882128972,-2.5760992936,0.3947249189,-3.9363923966,-0.4504898036,-1.4732854309,-2.4525000249
0.8450000000,-1.0009464322,-2.5171792421,0.3748885395,-3.9978505093,-0.4758131554,-1.4700541098,-2.4525000253
0.8500000000,-1.0133833534,-2.4574575205,0.3547494747,-4.0574722386,-0.5012710169,-1.4667260909,-2.4525000258
0.8550000000,-1.0255197099,-2.3969573229,0.3343168187,-4.1152931737,-0.5268599652,-1.4632893115,-2.4525000262
0.8600000000,-1.0373516692,-2.3357027164,0.3135994804,-4.1713517730,-0.5525760070,-1.4597317614,-2.4525000266
0.8650000000,-1.0488755211,-2.2737185551,0.2926061697,-4.2256892606,-0.5784145719,-1.4560415143,-2.4525000271
0.8700000000,-1.0600876813,-2.2110303943,0.2713453834,-4.2783495155,-0.6043705077,-1.4522067589,-2.4525000275
0.8750000000,-1.0709846952,-2.1476644062,0.2498253927,-4.3293789523,-0.6304380786,-1.4482158267,-2.4525000279
0.8800000000,-1.0815632402,-2.0836472964,0.2280542307,-4.3788263934,-0.6566109654,-1.4440572202,-2.4525000283
0.8850000000,-1.0918201282,-2.0190062238,0.2060396805,-4.4267429333,-0.6828822677,-1.4397196376,-2.4525000287
0.8900000000,-1.1017523083,-1.9537687223,0.1837892643,-4.4731817934,-0.7092445086,-1.4351919965,-2.4525000291
0.8950000000,-1.1113568678,-1.8879626263,0.1613102335,-4.5181981687,-0.7356896401,-1.4304634551,-2.4525000295
0.9000000000,-1.1206310337,-1.8216160013,0.1386095586,-4.5618490643,-0.7622090504,-1.4255234314,-2.4525000299
0.9050000000,-1.1295721739,-1.7547570781,0.1156939210,-4.6041931228,-0.7887935722,-1.4203616200,-2.4525000302
0.9100000000,-1.1381777978,-1.6874141935,0.0925697053,-4.6452904413,-0.8154334917,-1.4149680072,-2.4525000306
0.9150000000,-1.1464455565,-1.6196157375,0.0692429923,-4.6852023783,-0.8421185583,-1.4093328831,-2.4525000309
0.9200000000,-1.1543732432,-1.5513901080,0.0457195532,-4.7239913482,-0.8688379940,-1.4034468519,-2.4525000313
0.9250000000,-1.1619587929,-1.4827656729,0.0220048451,-4.7617206051,-0.8955805036,-1.3973008402,-2.4525000316
0.9300000000,-1.1692002825,-1.4137707425,-0.0018959930,-4.7984540128,-0.9223342841,-1.3908861025,-2.4525000319
0.9350000000,-1.1760959299,-1.3444335509,-0.0259781423,-4.8342558015,-0.9490870332,-1.3841942259,-2.4525000322
0.9400000000,-1.1826440945,-1.2747822495,-0.0502371056,-4.8691903095,-0.9758259575,-1.3772171320,-2.4525000326
0.9450000000,-1.1888432757,-1.2048449115,-0.0746687069,-4.9033217086,-1.0025377797,-1.3699470774,-2.4525000329
0.9500000000,-1.1946921135,-1.1346495501,-0.0992690904,-4.9367137121,-1.0292087437,-1.3623766531,-2.4525000332
0.9550000000,-1.2001893878,-1.0642241506,-0.1240347167,-4.9694292638,-1.0558246190,-1.3544987826,-2.4525000335
0.9600000000,-1.2053340183,-0.9935967172,-0.1489623588,-5.0015302060,-1.0823707032,-1.3463067184,-2.4525000338
0.9650000000,-1.2101250650,-0.9227953364,-0.1740490952,-5.0330769254,-1.1088318224,-1.3377940396,-2.4525000341
0.9700000000,-1.2145617288,-0.8518482571,-0.1992923021,-5.0641279743,-1.1351923300,-1.3289546468,-2.4525000344
0.9750000000,-1.2186433523,-0.7807839890,-0.2246896429,-5.0947396665,-1.1614361031,-1.3197827595,-2.4525000347
0.9800000000,-1.2223694215,-0.7096314189,-0.2502390561,-5.1249656439,-1.1875465376,-1.3102729122,-2.4525000351
0.9850000000,-1.2257395682,-0.6384199475,-0.2759387409,-5.1548564147,-1.2135065406,-1.3004199522,-2.4525000354
0.9900000000,-1.2287535729,-0.5671796460,-0.3017871400,-5.1844588595,-1.2392985208,-1.2902190386,-2.4525000357
0.9950000000,-1.2314113681,-0.4959414320,-0.3277829205,-5.2138157058,-1.2649043781,-1.2796656430,-2.4525000361
1.0000000000,-1.2337130438,-0.4247372668,-0.3539249514,-5.2429649686,-1.2903054906,-1.2687555524,-2.4525000364
1.0050000000,-1.2356588528,-0.3536003720,-0.3802122791,-5.2719393586,-1.3154827006,-1.2574848746,-2.4525000368
1.0100000000,-1.2372492174,-0.2825654648,-0.4066440987,-5.3007656581,-1.3404163005,-1.2458500480,-2.4525000372
1.0150000000,-1.2384847381,-0.2116690108,-0.4332197230,-5.3294640671,-1.3650860170,-1.2338478535,-2.4525000376
1.0200000000,-1.2393662023,-0.1409494916,-0.4599385483,-5.3580475228,-1.3894709965,-1.2214754321,-2.4525000380
1.0250000000,-1.2398945957,-0.0704476837,-0.4868000156,-5.3865209982,-1.4135497912,-1.2087303064,-2.4525000384
1.0300000000,-1.2400711140,-0.0002069458,-0.5138035694,-5.4148807873,-1.4373003466,-1.1956104081,-2.4525000388
1.0350000000,-1.2398971771,0.0697264937,-0.5409486128,-5.4431137877,-1.4606999916,-1.1821141105,-2.4525000392
1.0400000000,-1.2393744433,0.1393032531,-0.5682344581,-5.4711967922,-1.4837254329,-1.1682402678,-2.4525000395
1.0450000000,-1.2385048268,0.2084705282,-0.5956602749,-5.4990958079,-1.5063527537,-1.1539882603,-2.4525000398
1.0500000000,-1.2372905144,0.2771718472,-0.6232250346,-5.5267654205,-1.5285574186,-1.1393580461,-2.4525000401
1.0550000000,-1.2357339852,0.3453468610,-0.6509274519,-5.5541482300,-1.5503142866,-1.1243502202,-2.4525000402
1.0600000000,-1.2338380300,0.4129311829,-0.6787659234,-5.5811743828,-1.5715976327,-1.1089660792,-2.4525000403
1.0650000000,-1.2316057718,0.4798562931,-0.7067384645,-5.6077612339,-1.5923811803,-1.0932076925,-2.4525000402
1.0700000000,-1.2290406866,0.5460495241,-0.7348426451,-5.6338131709,-1.6126381462,-1.0770779797,-2.4525000400
1.0750000000,-1.2261466240,0.6114341437,-0.7630755246,-5.6592216381,-1.6323412986,-1.0605807916,-2.4525000397
1.0800000000,-1.2229278270,0.6759295539,-0.7914335878,-5.6838653974,-1.6514630313,-1.0437209959,-2.4525000391
1.0850000000,-1.2193889506,0.7394516220,-0.8199126825,-5.7076110619,-1.6699754535,-1.0265045648,-2.4525000383
1.0900000000,-1.2155350782,0.8019131584,-0.8485079611,-5.7303139368,-1.6878504980,-1.0089386627,-2.4525000373
1.0950000000,-1.2113717358,0.8632245539,-0.8772138264,-5.7518191955,-1.7050600465,-0.9910317322,-2.4525000360
1.1000000000,-1.2069049016,0.9232945836,-0.9060238850,-5.7719634089,-1.7215760737,-0.9727935766,-2.4525000344
1.1050000000,-1.2021410121,0.9820313794,-0.9349309087,-5.7905764380,-1.7373708101,-0.9542354342,-2.4525000326
1.1100000000,-1.1970869624,1.0393435642,-0.9639268065,-5.8074836800,-1.7524169198,-0.9353700439,-2.4525000306
1.1150000000,-1.1917501005,1.0951415369,-0.9930026083,-5.8225086460,-1.7666876955,-0.9162116974,-2.4525000283
1.1200000000,-1.1861382151,1.1493388808,-1.0221484629,-5.8354758247,-1.7801572646,-0.8967762755,-2.4525000258
1.1250000000,-1.1802595161,1.2018538661,-1.0513536505,-5.8462137691,-1.7928008054,-0.8770812659,-2.4525000232
1.1300000000,-1.1741226068,1.2526110025,-1.0806066108,-5.8545583231,-1.8045947682,-0.8571457592,-2.4525000205
1.1350000000,-1.1677364494,1.3015425933,-1.1098949877,-5.8603558872,-1.8155170974,-0.8369904223,-2.4525000179
1.1400000000,-1.1611103216,1.3485902341,-1.1392056903,-5.8634666104,-1.8255474490,-0.8166374457,-2.4525000153
1.1450000000,-1.1542537674,1.3937061998,-1.1685249691,-5.8637673884,-1.8346673981,-0.7961104664,-2.4525000128
